train_number,date,sequence,is_origin,is_destination,station_code,station_name,scheduled_arrival_minutes,scheduled_departure_minutes,dwell_time_scheduled_mins,inter_station_scheduled_mins,platform_num,day_of_week,scheduled_hour,scheduled_departure_hour,delay_arrival_minutes,prev_delay_arrival,prev_delay_departure,delay_trend,journey_max_delay_so_far,journey_avg_delay_so_far,remaining_stations_count,remaining_scheduled_mins,next_delay,target_delay_delta
10095,2024-01-15,5,0,0,BPL,BPL Station,967,971.2634459905208,4.263445990520854,90.4639195711475,5,0,16,16,0,3,3,1,6,2,9,726,8.0,8.0
10095,2024-01-15,6,0,0,HDP,HDP Station,19,20.454786602165758,1.4547866021657567,124.34662227911103,2,0,0,0,8,0,0,-3,6,2,8,234,10.0,2.0
10095,2024-01-15,7,0,0,BSL,BSL Station,89,90.00394230300361,1.0039423030036108,46.440645356106245,9,0,1,1,10,8,8,8,8,3,7,164,8.0,-2.0
10095,2024-01-15,8,0,0,JP,JP Station,550,550.7853045375673,0.7853045375672973,77.4188653728319,3,0,9,9,8,10,10,2,10,4,6,1143,0.0,-8.0
10095,2024-01-15,9,0,0,AK,AK Station,1105,1106.9438685466114,1.94386854661144,77.48418612440756,9,0,18,18,0,8,8,-2,10,4,5,588,0.0,0.0
10096,2024-01-16,1,1,0,PUNE,PUNE Station,676,678.2570994685882,2.2570994685882186,0.0,5,1,11,11,14,0,0,0,14,14,12,390,11.0,-3.0
10096,2024-01-16,2,0,0,MUMBAI,MUMBAI Station,336,337.14693763930967,1.1469376393096709,120.46453414357678,6,1,5,5,11,14,14,14,14,14,11,730,0.0,-11.0
10096,2024-01-16,3,0,0,AK,AK Station,629,635.0235893393468,6.023589339346794,96.39930382290326,9,1,10,10,0,11,11,-3,14,12,10,437,0.0,0.0
10096,2024-01-16,4,0,0,BSL,BSL Station,551,555.4728484345527,4.472848434552671,70.69596214633333,3,1,9,9,0,0,0,-11,14,8,9,515,0.0,0.0
10096,2024-01-16,5,0,0,AMI,AMI Station,1398,1404.2418362747496,6.241836274749697,77.6502568768321,2,1,23,23,0,0,0,0,14,6,8,1108,3.0,3.0
10096,2024-01-16,6,0,0,HDP,HDP Station,201,205.18796841001975,4.187968410019737,56.89227224759671,2,1,3,3,3,0,0,0,14,5,7,865,1.0,-2.0
10096,2024-01-16,7,0,0,BPL,BPL Station,271,273.46587006351984,2.4658700635198367,109.98915710190761,5,1,4,4,1,3,3,3,14,4,6,795,9.0,8.0
10096,2024-01-16,8,0,0,JP,JP Station,402,402.0,0.0,91.9890379382532,1,1,6,6,9,1,1,-2,14,4,5,664,5.0,-4.0
10096,2024-01-16,9,0,0,NGP,NGP Station,1214,1215.9333337781704,1.9333337781704174,61.77489989660601,6,1,20,20,5,9,9,8,14,4,4,1292,0.0,-5.0
10097,2024-01-17,1,1,0,MUMBAI,MUMBAI Station,36,39.44887798988998,3.4488779898899775,0.0,5,2,0,0,0,0,0,0,0,0,10,1006,5.0,5.0
10097,2024-01-17,2,0,0,AMI,AMI Station,1328,1330.0682928667813,2.068292866781403,107.2480457751779,9,2,22,22,5,0,0,0,0,0,9,1154,0.0,-5.0
10097,2024-01-17,3,0,0,JP,JP Station,147,150.01956506156543,3.0195650615654284,105.00502891947862,3,2,2,2,0,5,5,5,5,2,8,895,0.0,0.0
10097,2024-01-17,4,0,0,BPL,BPL Station,972,974.759370927037,2.7593709270369784,140.01800995868564,4,2,16,16,0,0,0,-5,5,1,7,70,0.0,0.0
10097,2024-01-17,5,0,0,HDP,HDP Station,280,283.17801862610156,3.1780186261015366,102.94665371026957,2,2,4,4,0,0,0,0,5,1,6,762,1.0,1.0
10097,2024-01-17,6,0,0,NGP,NGP Station,103,106.90118157350265,3.9011815735026563,59.042530779538275,1,2,1,1,1,0,0,0,5,1,5,939,0.0,-1.0
10097,2024-01-17,7,0,0,BSL,BSL Station,180,182.2274159655148,2.227415965514808,86.85060272482116,9,2,3,3,0,1,1,1,5,1,4,862,0.0,0.0
10097,2024-01-17,8,0,0,AK,AK Station,1098,1098.24089762372,0.2408976237199063,27.589119541124063,1,2,18,18,0,0,0,-1,5,0,3,1384,0.0,0.0
10097,2024-01-17,9,0,0,PUNE,PUNE Station,237,241.12047126015707,4.120471260157064,83.39553746687604,8,2,3,3,0,0,0,0,5,0,2,805,0.0,0.0
10098,2024-01-18,1,1,0,AK,AK Station,738,738.7196008786581,0.7196008786580226,0.0,9,3,12,12,12,0,0,0,12,12,12,1240,6.0,-6.0
10098,2024-01-18,2,0,0,BSL,BSL Station,1319,1324.4439573243565,5.443957324356471,87.70706972977705,5,3,21,21,6,12,12,12,12,12,11,659,9.0,3.0
10098,2024-01-18,3,0,0,AMI,AMI Station,1037,1039.7201537599776,2.720153759977597,64.30612597848291,5,3,17,17,9,6,6,-6,12,9,10,941,8.0,-1.0
10098,2024-01-18,4,0,0,NGP,NGP Station,1243,1245.7793524717083,2.7793524717083695,50.52469904768466,5,3,20,20,8,9,9,3,12,9,9,735,2.0,-6.0
10098,2024-01-18,5,0,0,HDP,HDP Station,422,425.0442923615117,3.0442923615116646,64.58096557815435,8,3,7,7,2,8,8,-1,12,8,8,116,8.0,6.0
10098,2024-01-18,6,0,0,JP,JP Station,363,365.0136291802723,2.0136291802722663,96.83582936237927,3,3,6,6,8,2,2,-6,12,7,7,175,3.0,-5.0
10098,2024-01-18,7,0,0,MUMBAI,MUMBAI Station,1345,1347.9355628299932,2.935562829993065,74.46927310917258,2,3,22,22,3,8,8,6,12,7,6,633,1.0,-2.0
10098,2024-01-18,8,0,0,MAS,MAS Station,77,79.51942241084481,2.5194224108448084,54.41202138985559,9,3,1,1,1,3,3,-5,12,6,5,461,6.0,5.0
10098,2024-01-18,9,0,0,PUNE,PUNE Station,1268,1269.1248897230437,1.1248897230436128,103.4279474268257,4,3,21,21,6,1,1,-2,12,6,4,710,0.0,-6.0
10099,2024-01-19,1,1,0,BPL,BPL Station,1235,1235.6194493577111,0.6194493577110127,0.0,4,4,20,20,5,0,0,0,5,5,11,833,15.0,10.0
10099,2024-01-19,2,0,0,AMI,AMI Station,264,267.2451476408807,3.245147640880698,104.90894564113864,3,4,4,4,15,5,5,5,5,5,10,364,14.0,-1.0
10099,2024-01-19,3,0,0,MAS,MAS Station,924,927.0690095801045,3.0690095801045114,105.9302992158568,3,4,15,15,14,15,15,10,15,10,9,1144,10.0,-4.0
10099,2024-01-19,4,0,0,PUNE,PUNE Station,783,786.5396084626902,3.5396084626901825,80.02732208423097,7,4,13,13,10,14,14,-1,15,11,8,1285,1.0,-9.0
10099,2024-01-19,5,0,0,BSL,BSL Station,637,640.7629867064197,3.7629867064197615,78.46796446514058,4,4,10,10,1,10,10,-4,15,11,7,1431,0.0,-1.0
10099,2024-01-19,6,0,0,JP,JP Station,278,279.09779479253706,1.097794792537031,86.63481731024918,4,4,4,4,0,1,1,-9,15,9,6,350,0.0,0.0
10099,2024-01-19,7,0,0,MUMBAI,MUMBAI Station,910,913.045804742493,3.045804742493026,90.53144566883694,6,4,15,15,0,0,0,-1,15,7,5,1158,3.0,3.0
10099,2024-01-19,8,0,0,HDP,HDP Station,623,626.2193156130731,3.219315613073127,112.59605703279126,1,4,10,10,3,0,0,0,15,6,4,5,0.0,-3.0
10099,2024-01-19,9,0,0,AK,AK Station,338,338.0876292592444,0.08762925924442433,91.16740581635791,9,4,5,5,0,3,3,3,15,6,3,290,0.0,0.0
10100,2024-01-15,1,1,0,MAS,MAS Station,353,358.43881295831255,5.4388129583125755,0.0,6,0,5,5,0,0,0,0,0,0,5,1045,0.0,0.0
10100,2024-01-15,2,0,0,HDP,HDP Station,706,707.6466056684736,1.6466056684736274,88.5837338009896,5,0,11,11,0,0,0,0,0,0,4,692,0.0,0.0
10100,2024-01-15,3,0,0,NGP,NGP Station,155,156.78700774406644,1.7870077440664396,127.79268851115083,9,0,2,2,0,0,0,0,0,0,3,1243,1.0,1.0
10100,2024-01-15,4,0,0,PUNE,PUNE Station,1016,1020.5524991631903,4.552499163190321,54.618993925212024,1,0,16,16,1,0,0,0,0,0,2,382,5.0,4.0
10100,2024-01-15,5,0,0,AMI,AMI Station,964,967.0833804103203,3.083380410320235,100.831302063451,3,0,16,16,5,1,1,1,1,0,1,434,2.0,-3.0
10101,2024-01-16,1,1,0,NGP,NGP Station,1129,1132.0441458875164,3.0441458875163283,0.0,7,1,18,18,9,0,0,0,9,9,4,468,2.0,-7.0
10101,2024-01-16,2,0,0,AMI,AMI Station,1417,1418.5963304262002,1.5963304262002556,95.26029363539496,9,1,23,23,2,9,9,9,9,9,3,180,0.0,-2.0
10101,2024-01-16,3,0,0,MUMBAI,MUMBAI Station,74,77.74832029126954,3.748320291269538,103.95173940678399,9,1,1,1,0,2,2,-7,9,5,2,83,0.0,0.0
10101,2024-01-16,4,0,0,JP,JP Station,164,168.93434483624816,4.934344836248169,90.71044861555914,3,1,2,2,0,0,0,-2,9,3,1,1433,0.0,0.0
10102,2024-01-17,1,1,0,BSL,BSL Station,1225,1228.4428488625608,3.4428488625609046,0.0,8,2,20,20,3,0,0,0,3,3,10,339,0.0,-3.0
10102,2024-01-17,2,0,0,AMI,AMI Station,1260,1261.2905443213365,1.2905443213364827,122.09463988277733,9,2,21,21,0,3,3,3,3,3,9,304,7.0,7.0
10102,2024-01-17,3,0,0,MAS,MAS Station,10,13.714733144748052,3.7147331447480534,112.06435144107317,9,2,0,0,7,0,0,-3,3,1,8,114,9.0,2.0
10102,2024-01-17,4,0,0,JP,JP Station,1358,1360.3596092359508,2.359609235950657,69.06992541745716,6,2,22,22,9,7,7,7,7,3,7,206,7.0,-2.0
10102,2024-01-17,5,0,0,HDP,HDP Station,921,925.7147227313624,4.714722731362399,90.67438109802106,1,2,15,15,7,9,9,2,9,4,6,643,11.0,4.0
10102,2024-01-17,6,0,0,MUMBAI,MUMBAI Station,435,437.9659666878153,2.96596668781531,88.57392264667587,5,2,7,7,11,7,7,-2,9,5,5,1129,8.0,-3.0
10102,2024-01-17,7,0,0,AK,AK Station,375,381.0865741204524,6.086574120452375,67.93631237533813,7,2,6,6,8,11,11,4,11,6,4,1189,0.0,-8.0
10102,2024-01-17,8,0,0,BPL,BPL Station,713,719.9855057314634,6.98550573146343,92.76372095537229,9,2,11,11,0,8,8,-3,11,6,3,851,0.0,0.0
10102,2024-01-17,9,0,0,NGP,NGP Station,998,1000.9191620089803,2.919162008980298,60.12980443493713,5,2,16,16,0,0,0,-8,11,5,2,566,0.0,0.0
10103,2024-01-18,1,1,0,MAS,MAS Station,652,656.9260843698114,4.926084369811409,0.0,1,3,10,10,2,0,0,0,2,2,10,460,2.0,0.0
10103,2024-01-18,2,0,0,AK,AK Station,1202,1204.014297556583,2.014297556582913,76.04562192203511,4,3,20,20,2,2,2,2,2,2,9,1350,3.0,1.0
10103,2024-01-18,3,0,0,BSL,BSL Station,733,734.6560062202453,1.6560062202453212,101.46058672102811,4,3,12,12,3,2,2,0,2,2,8,379,5.0,2.0
10103,2024-01-18,4,0,0,JP,JP Station,156,159.14455386008999,3.1445538600899936,69.68743490563509,9,3,2,2,5,3,3,1,3,2,7,956,4.0,-1.0
10103,2024-01-18,5,0,0,AMI,AMI Station,286,286.7492851762555,0.7492851762554977,88.46603605142654,6,3,4,4,4,5,5,2,5,3,6,826,7.0,3.0
10103,2024-01-18,6,0,0,MUMBAI,MUMBAI Station,468,470.65842057774637,2.6584205777463707,104.3098619353897,7,3,7,7,7,4,4,-1,5,3,5,644,8.0,1.0
10103,2024-01-18,7,0,0,NGP,NGP Station,877,879.4287804517814,2.4287804517814213,68.4425437274375,9,3,14,14,8,7,7,3,7,3,4,235,2.0,-6.0
10103,2024-01-18,8,0,0,HDP,HDP Station,345,349.1942360990632,4.194236099063175,98.94705345340361,2,3,5,5,2,8,8,1,8,4,3,767,2.0,0.0
10103,2024-01-18,9,0,0,PUNE,PUNE Station,213,216.0295529049497,3.0295529049496963,82.14876613340347,1,3,3,3,2,2,2,-6,8,4,2,899,0.0,-2.0
10104,2024-01-19,1,1,0,AMI,AMI Station,543,546.7659734865977,3.7659734865977006,0.0,1,4,9,9,2,0,0,0,2,2,11,504,4.0,2.0
10104,2024-01-19,2,0,0,NGP,NGP Station,667,671.7714848579585,4.771484857958508,98.06549126074344,3,4,11,11,4,2,2,2,2,2,10,380,9.0,5.0
10104,2024-01-19,3,0,0,HDP,HDP Station,530,531.9827713082036,1.9827713082036618,108.14447235749117,2,4,8,8,9,4,4,2,4,3,9,517,0.0,-9.0
10104,2024-01-19,4,0,0,MAS,MAS Station,242,243.56355222878037,1.56355222878037,108.9353313581316,5,4,4,4,0,9,9,5,9,5,8,805,0.0,0.0
10104,2024-01-19,5,0,0,JP,JP Station,204,206.21829690631043,2.2182969063104223,90.02219889374587,5,4,3,3,0,0,0,-9,9,3,7,843,1.0,1.0
10104,2024-01-19,6,0,0,BSL,BSL Station,1039,1042.5754737173781,3.575473717378155,97.57961381044052,4,4,17,17,1,0,0,0,9,3,6,8,4.0,3.0
10104,2024-01-19,7,0,0,PUNE,PUNE Station,880,883.6730086977882,3.6730086977882244,75.66853023151789,3,4,14,14,4,1,1,1,9,2,5,167,0.0,-4.0
10104,2024-01-19,8,0,0,AK,AK Station,830,833.0332947458886,3.0332947458886506,145.54598823138247,9,4,13,13,0,4,4,3,9,2,4,217,4.0,4.0
10104,2024-01-19,9,0,0,MUMBAI,MUMBAI Station,1046,1049.3137649761602,3.3137649761600914,154.80278297273617,8,4,17,17,4,0,0,-4,9,2,3,1,0.0,-4.0
10105,2024-01-15,1,1,0,JP,JP Station,1080,1085.4348850357921,5.434885035792081,0.0,5,0,18,18,10,0,0,0,10,10,8,502,0.0,-10.0
10105,2024-01-15,2,0,0,AMI,AMI Station,855,857.8757013962298,2.8757013962298132,108.77447232476318,5,0,14,14,0,10,10,10,10,10,7,727,2.0,2.0
10105,2024-01-15,3,0,0,MUMBAI,MUMBAI Station,272,275.653598483327,3.6535984833270265,101.15574480806197,5,0,4,4,2,0,0,-10,10,5,6,1310,6.0,4.0
10105,2024-01-15,4,0,0,AK,AK Station,924,928.8837124657283,4.883712465728362,88.04094508029651,1,0,15,15,6,2,2,2,10,4,5,658,6.0,0.0
10105,2024-01-15,5,0,0,BSL,BSL Station,1346,1350.6492305379995,4.649230537999622,86.22576800520332,9,0,22,22,6,6,6,4,10,4,4,236,1.0,-5.0
10105,2024-01-15,6,0,0,BPL,BPL Station,109,110.70803563045433,1.708035630454338,69.94967460871892,7,0,1,1,1,6,6,0,10,4,3,33,1.0,0.0
10105,2024-01-15,7,0,0,PUNE,PUNE Station,35,38.05155764154539,3.0515576415453904,78.44912936801336,9,0,0,0,1,1,1,-5,10,4,2,107,0.0,-1.0
10105,2024-01-15,8,0,0,NGP,NGP Station,255,256.41401609578185,1.4140160957818502,87.3188089236974,6,0,4,4,0,1,1,0,10,3,1,1327,0.0,0.0
10106,2024-01-16,1,1,0,MUMBAI,MUMBAI Station,982,986.4220327725321,4.422032772532178,0.0,1,1,16,16,15,0,0,0,15,15,6,123,10.0,-5.0
10106,2024-01-16,2,0,0,BSL,BSL Station,548,551.8496375419817,3.8496375419816484,88.20377652852893,5,1,9,9,10,15,15,15,15,15,5,557,16.0,6.0
10106,2024-01-16,3,0,0,MAS,MAS Station,732,735.511823763738,3.51182376373805,120.00549218001976,1,1,12,12,16,10,10,-5,15,12,4,373,13.0,-3.0
10106,2024-01-16,4,0,0,NGP,NGP Station,1204,1211.17907490672,7.179074906719988,90.98656331589687,8,1,20,20,13,16,16,6,16,13,3,1341,13.0,0.0
10106,2024-01-16,5,0,0,AMI,AMI Station,748,748.3394516753821,0.33945167538206666,89.88205801339782,9,1,12,12,13,13,13,-3,16,13,2,357,10.0,-3.0
10106,2024-01-16,6,0,0,AK,AK Station,618,622.2061597929351,4.206159792935038,94.17197197984393,3,1,10,10,10,13,13,0,16,13,1,487,15.0,5.0
10107,2024-01-17,1,1,0,MUMBAI,MUMBAI Station,973,976.8411540235228,3.841154023522751,0.0,5,2,16,16,0,0,0,0,0,0,11,32,2.0,2.0
10107,2024-01-17,2,0,0,PUNE,PUNE Station,1226,1228.2742583834658,2.2742583834658916,74.13411336297243,3,2,20,20,2,0,0,0,0,0,10,1219,0.0,-2.0
10107,2024-01-17,3,0,0,JP,JP Station,1079,1082.597672068268,3.5976720682680012,94.90808122411623,7,2,17,17,0,2,2,2,2,1,9,1366,2.0,2.0
10107,2024-01-17,4,0,0,AK,AK Station,762,763.6932104549885,1.693210454988554,79.97831758554908,9,2,12,12,2,0,0,-2,2,0,8,243,4.0,2.0
10107,2024-01-17,5,0,0,MAS,MAS Station,301,304.34956442729424,3.3495644272942258,75.63870432763471,8,2,5,5,4,2,2,2,2,1,7,704,0.0,-4.0
10107,2024-01-17,6,0,0,HDP,HDP Station,1303,1304.3484503711745,1.348450371174534,100.1995383448066,2,2,21,21,0,4,4,2,4,1,6,1142,0.0,0.0
10107,2024-01-17,7,0,0,AMI,AMI Station,481,484.80131179356204,3.8013117935620118,75.46516190235961,9,2,8,8,0,0,0,-4,4,1,5,524,4.0,4.0
10107,2024-01-17,8,0,0,BSL,BSL Station,1300,1303.6798817519286,3.679881751928656,90.99320667633164,6,2,21,21,4,0,0,0,4,1,4,1145,1.0,-3.0
10107,2024-01-17,9,0,0,NGP,NGP Station,257,259.8282914423017,2.8282914423017056,92.95511814800257,9,2,4,4,1,4,4,4,4,1,3,748,1.0,0.0
10108,2024-01-18,1,1,0,AK,AK Station,480,480.79293922787775,0.7929392278777483,0.0,1,3,8,8,0,0,0,0,0,0,9,1002,0.0,0.0
10108,2024-01-18,2,0,0,PUNE,PUNE Station,581,585.935822338652,4.935822338651937,107.30313100240525,8,3,9,9,0,0,0,0,0,0,8,901,5.0,5.0
10108,2024-01-18,3,0,0,BSL,BSL Station,280,281.69390834253437,1.693908342534388,65.66223319327065,2,3,4,4,5,0,0,0,0,0,7,1202,3.0,-2.0
10108,2024-01-18,4,0,0,MUMBAI,MUMBAI Station,806,806.7763787884116,0.7763787884116908,82.48128560172842,2,3,13,13,3,5,5,5,5,1,6,676,0.0,-3.0
10108,2024-01-18,5,0,0,NGP,NGP Station,273,277.3072865791319,4.307286579131901,121.58875783389719,3,3,4,4,0,3,3,-2,5,2,5,1209,0.0,0.0
10108,2024-01-18,6,0,0,AMI,AMI Station,1003,1004.6740017148803,1.674001714880339,92.6499428699129,6,3,16,16,0,0,0,-3,5,1,4,479,0.0,0.0
10108,2024-01-18,7,0,0,JP,JP Station,286,288.40659944013146,2.4065994401314392,134.76706323541723,1,3,4,4,0,0,0,0,5,1,3,1196,6.0,6.0
10108,2024-01-18,8,0,0,HDP,HDP Station,460,460.40622566574484,0.4062256657448695,129.05834764979022,3,3,7,7,6,0,0,0,5,1,2,1022,0.0,-6.0
10108,2024-01-18,9,0,0,MAS,MAS Station,1035,1037.7827386848962,2.7827386848963003,96.4151971623228,8,3,17,17,0,6,6,6,6,1,1,447,3.0,3.0
10109,2024-01-19,1,1,0,BSL,BSL Station,248,251.5054547753717,3.505454775371704,0.0,2,4,4,4,5,0,0,0,5,5,6,439,0.0,-5.0
10109,2024-01-19,2,0,0,NGP,NGP Station,1131,1135.4608576799899,4.460857679989843,79.20122584436686,1,4,18,18,0,5,5,5,5,5,5,996,2.0,2.0
10109,2024-01-19,3,0,0,MUMBAI,MUMBAI Station,747,749.610824225086,2.6108242250860054,147.01554847739484,5,4,12,12,2,0,0,-5,5,2,4,1380,4.0,2.0
10109,2024-01-19,4,0,0,AK,AK Station,407,409.78079345670085,2.780793456700838,79.00051399733618,6,4,6,6,4,2,2,2,5,2,3,280,7.0,3.0
10109,2024-01-19,5,0,0,MAS,MAS Station,687,687.7738113342594,0.7738113342594142,54.585460844144144,7,4,11,11,7,4,4,2,5,2,2,0,2.0,-5.0
10109,2024-01-19,6,0,0,AMI,AMI Station,463,464.98455749362375,1.9845574936237431,88.24265088140831,7,4,7,7,2,7,7,3,7,3,1,224,0.0,-2.0
10110,2024-01-15,1,1,0,AMI,AMI Station,1050,1053.078789552323,3.0787895523229745,0.0,4,0,17,17,0,0,0,0,0,0,4,1135,5.0,5.0
10110,2024-01-15,2,0,0,BPL,BPL Station,262,265.74668246412665,3.746682464126666,56.11488208009845,7,0,4,4,5,0,0,0,0,0,3,483,9.0,4.0
10110,2024-01-15,3,0,0,BSL,BSL Station,732,732.2948943986592,0.29489439865910905,111.86245951763914,9,0,12,12,9,5,5,5,5,2,2,13,10.0,1.0
10110,2024-01-15,4,0,0,HDP,HDP Station,288,288.9821854937871,0.982185493787096,102.54582402570927,3,0,4,4,10,9,9,4,9,4,1,457,17.0,7.0
10111,2024-01-16,1,1,0,NGP,NGP Station,628,631.5373099508056,3.537309950805562,0.0,3,1,10,10,12,0,0,0,12,12,6,834,9.0,-3.0
10111,2024-01-16,2,0,0,MUMBAI,MUMBAI Station,1416,1421.4105700246905,5.410570024690444,65.81602577520788,5,1,23,23,9,12,12,12,12,12,5,46,4.0,-5.0
10111,2024-01-16,3,0,0,PUNE,PUNE Station,521,525.2465793368584,4.246579336858431,77.48327689532528,4,1,8,8,4,9,9,-3,12,10,4,941,10.0,6.0
10111,2024-01-16,4,0,0,MAS,MAS Station,1152,1157.3806412385488,5.380641238548896,85.17138870550014,9,1,19,19,10,4,4,-5,12,8,3,310,6.0,-4.0
10111,2024-01-16,5,0,0,AMI,AMI Station,561,564.3021072998436,3.3021072998435335,105.33213389150713,3,1,9,9,6,10,10,6,12,8,2,901,8.0,2.0
10111,2024-01-16,6,0,0,JP,JP Station,82,85.60776927533556,3.6077692753355524,109.17632612935344,8,1,1,1,8,6,6,-4,12,8,1,1380,3.0,-5.0
10112,2024-01-17,1,1,0,MAS,MAS Station,390,393.0431633461215,3.043163346121498,0.0,7,2,6,6,12,0,0,0,12,12,8,987,12.0,0.0
10112,2024-01-17,2,0,0,JP,JP Station,1291,1292.5614640497388,1.5614640497387642,82.2424843627506,2,2,21,21,12,12,12,12,12,12,7,86,15.0,3.0
10112,2024-01-17,3,0,0,AMI,AMI Station,79,82.20824812407672,3.2082481240767198,59.051557432616974,9,2,1,1,15,12,12,0,12,12,6,1298,8.0,-7.0
10112,2024-01-17,4,0,0,MUMBAI,MUMBAI Station,684,684.9627376177837,0.9627376177836098,87.7088114505496,6,2,11,11,8,15,15,3,15,13,5,693,2.0,-6.0
10112,2024-01-17,5,0,0,BSL,BSL Station,626,628.3519342786328,2.3519342786328385,126.15180644384614,1,2,10,10,2,8,8,-7,15,11,4,751,0.0,-2.0
10112,2024-01-17,6,0,0,NGP,NGP Station,1265,1267.7523791524955,2.752379152495431,99.91396042327301,7,2,21,21,0,2,2,-6,15,9,3,112,10.0,10.0
10112,2024-01-17,7,0,0,HDP,HDP Station,663,665.9800007294454,2.9800007294453073,83.14586892773472,2,2,11,11,10,0,0,-2,15,8,2,714,6.0,-4.0
10112,2024-01-17,8,0,0,AK,AK Station,1053,1053.68259611677,0.6825961167698993,83.089442534546,9,2,17,17,6,10,10,10,15,8,1,324,0.0,-6.0
10113,2024-01-18,1,1,0,HDP,HDP Station,855,857.7777096879262,2.7777096879262273,0.0,6,3,14,14,21,0,0,0,21,21,6,875,10.0,-11.0
10113,2024-01-18,2,0,0,AMI,AMI Station,10,10.921885912272806,0.9218859122728058,101.7987526465676,1,3,0,0,10,21,21,21,21,21,5,280,5.0,-5.0
10113,2024-01-18,3,0,0,AK,AK Station,1242,1245.8979283108715,3.8979283108715923,103.99147005703777,4,3,20,20,5,10,10,-11,21,15,4,488,10.0,5.0
10113,2024-01-18,4,0,0,BSL,BSL Station,745,748.7637081896978,3.763708189697812,89.95574661058876,1,3,12,12,10,5,5,-5,21,12,3,985,6.0,-4.0
10113,2024-01-18,5,0,0,NGP,NGP Station,141,145.78957753212532,4.78957753212532,73.22066003213169,2,3,2,2,6,10,10,5,21,11,2,149,2.0,-4.0
10113,2024-01-18,6,0,0,JP,JP Station,1312,1316.786869446086,4.7868694460860155,89.21750732893294,9,3,21,21,2,6,6,-4,21,10,1,418,8.0,6.0
10114,2024-01-19,1,1,0,AMI,AMI Station,669,671.8134390522993,2.8134390522992505,0.0,6,4,11,11,8,0,0,0,8,8,4,225,10.0,2.0
10114,2024-01-19,2,0,0,BSL,BSL Station,835,837.7930553518853,2.7930553518852617,78.16249215173593,2,4,13,13,10,8,8,8,8,8,3,59,9.0,-1.0
10114,2024-01-19,3,0,0,MAS,MAS Station,39,41.993836868685115,2.9938368686851176,127.60978456471119,5,4,0,0,9,10,10,2,10,9,2,855,6.0,-3.0
10114,2024-01-19,4,0,0,MUMBAI,MUMBAI Station,573,574.8229646638285,1.8229646638285264,126.00159904853366,7,4,9,9,6,9,9,-1,10,9,1,321,12.0,6.0
10115,2024-01-15,1,1,0,MUMBAI,MUMBAI Station,383,387.81910627139365,4.819106271393645,0.0,6,0,6,6,1,0,0,0,1,1,8,821,0.0,-1.0
10115,2024-01-15,2,0,0,HDP,HDP Station,1249,1251.106865195686,2.1068651956859368,68.03181564074895,8,0,20,20,0,1,1,1,1,1,7,1395,0.0,0.0
10115,2024-01-15,3,0,0,AK,AK Station,1272,1275.9255945671027,3.925594567102805,56.362392899549235,2,0,21,21,0,0,0,-1,1,0,6,1372,0.0,0.0
10115,2024-01-15,4,0,0,JP,JP Station,252,253.0958021009808,1.0958021009807806,118.18356787205175,1,0,4,4,0,0,0,0,1,0,5,952,0.0,0.0
10115,2024-01-15,5,0,0,AMI,AMI Station,633,636.310457017599,3.3104570175989885,94.99322357018482,3,0,10,10,0,0,0,0,1,0,4,571,0.0,0.0
10115,2024-01-15,6,0,0,PUNE,PUNE Station,826,831.0601089135254,5.060108913525381,110.74362811298101,6,0,13,13,0,0,0,0,1,0,3,378,1.0,1.0
10115,2024-01-15,7,0,0,BPL,BPL Station,426,427.84328796516417,1.8432879651641714,65.5398766212746,6,0,7,7,1,0,0,0,1,0,2,778,1.0,0.0
10115,2024-01-15,8,0,0,MAS,MAS Station,125,128.09609100527928,3.09609100527927,49.78733052240722,5,0,2,2,1,1,1,1,1,0,1,1079,0.0,-1.0
10116,2024-01-16,1,1,0,PUNE,PUNE Station,755,760.0958350276009,5.095835027600808,0.0,8,1,12,12,13,0,0,0,13,13,13,1354,2.0,-11.0
10116,2024-01-16,2,0,0,JP,JP Station,1179,1181.6129317265832,2.6129317265832577,82.39021834312216,3,1,19,19,2,13,13,13,13,13,12,930,0.0,-2.0
10116,2024-01-16,3,0,0,MUMBAI,MUMBAI Station,398,400.3052832026847,2.3052832026846994,138.84665615686444,9,1,6,6,0,2,2,-11,13,7,11,271,0.0,0.0
10116,2024-01-16,4,0,0,HDP,HDP Station,167,169.97603083567412,2.9760308356741287,96.22365482200487,8,1,2,2,0,0,0,-2,13,5,10,502,0.0,0.0
10116,2024-01-16,5,0,0,AMI,AMI Station,1026,1028.4470709513214,2.4470709513214506,106.14092833213374,5,1,17,17,0,0,0,0,13,3,9,1083,1.0,1.0
10116,2024-01-16,6,0,0,BPL,BPL Station,739,743.7508136254708,4.750813625470737,81.0178506234137,3,1,12,12,1,0,0,0,13,3,8,1370,0.0,-1.0
10116,2024-01-16,7,0,0,MAS,MAS Station,773,774.9714876236148,1.9714876236148047,106.4059674901793,3,1,12,12,0,1,1,1,13,2,7,1336,6.0,6.0
10116,2024-01-16,8,0,0,BSL,BSL Station,390,392.26218196192553,2.2621819619255192,99.99371672276312,2,1,6,6,6,0,0,-1,13,2,6,279,5.0,-1.0
10116,2024-01-16,9,0,0,NGP,NGP Station,717,719.7300649472951,2.730064947295079,103.04653071656463,5,1,11,11,5,6,6,6,13,2,5,1392,4.0,-1.0
